index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
276.0,SPY,2020-09-30,2020-10-02,22706.0,7651.0,334.0,6365.0,39017.0,0.543633862,SPY,2020-09-30,325.31,328.62,323.36,323.56,107145092.0,334.89,338.29,332.88,333.09
184.0,SPY,2020-10-07,2020-10-09,25317.0,5471.0,341.0,1210.0,18496.0,0.506870587,SPY,2020-10-07,331.02,331.86,328.42,328.45,58677463.0,340.76,341.63,338.09,338.12
167.0,SPY,2020-10-21,2020-10-23,28043.0,11919.0,348.0,7555.0,2522.0,0.211914012,SPY,2020-10-21,332.93,338.71,332.61,333.51,65446426.0,342.73,348.68,342.4,343.33
162.0,SPY,2020-10-28,2020-10-30,18432.0,3484.0,338.0,13787.0,8525.0,0.103577066,SPY,2020-10-28,317.32,328.58,316.8,322.6,130835738.0,326.66,338.25,326.13,332.1
226.0,SPY,2020-11-11,2020-11-13,10909.0,1306.0,357.5,746.0,3428.0,0.407621935,SPY,2020-11-11,346.47,347.34,344.91,346.21,60375530.0,356.67,357.56,355.06,356.4
233.0,SPY,2020-11-25,2020-11-27,22816.0,5327.0,362.5,2681.0,20713.0,0.562005872,SPY,2020-11-25,352.29,352.78,351.14,352.75,46665259.0,362.66,363.16,361.48,363.13
234.0,SPY,2020-12-02,2020-12-04,40658.0,8454.0,366.0,4959.0,33689.0,0.555888193,SPY,2020-12-02,356.3,356.47,353.78,354.39,47279016.0,366.79,366.96,364.2,364.82
209.0,SPY,2020-12-09,2020-12-11,57128.0,7968.0,371.0,2834.0,9309.0,0.183948247,SPY,2020-12-09,356.36,360.44,355.48,360.27,76279627.0,366.85,371.05,365.95,370.88
180.0,SPY,2020-12-23,2020-12-24,58343.0,7965.0,369.0,6964.0,60329.0,0.504181492,SPY,2020-12-23,358.58,360.58,358.24,359.27,47359613.0,367.57,369.62,367.22,368.28
281.0,SPY,2020-12-30,2020-12-31,37968.0,16737.0,372.0,8999.0,80775.0,0.497011992,SPY,2020-12-30,362.89,363.98,362.48,363.23,50694984.0,371.99,373.1,371.57,372.34
182.0,SPY,2021-01-06,2021-01-08,12058.0,9428.0,372.0,8727.0,39316.0,0.588874734,SPY,2021-01-06,364.41,367.76,360.09,360.67,110704992.0,373.55,376.98,369.12,369.71
74.0,SPY,2021-01-13,2021-01-13,20368.0,7978.0,378.0,9774.0,102107.0,0.998032871,SPY,2021-01-13,370.5,371.55,368.61,369.43,46439300.0,379.79,380.86,377.85,378.69
216.0,SPY,2021-01-20,2021-01-22,39518.0,14060.0,383.0,563.0,34983.0,0.642173406,SPY,2021-01-20,374.5,375.38,371.38,371.79,63386152.0,383.89,384.79,380.69,381.11
217.0,SPY,2021-02-10,2021-02-12,51387.0,8289.0,391.0,2671.0,31118.0,0.398888688,SPY,2021-02-10,380.54,382.69,378.02,382.53,60637223.0,390.08,392.28,387.5,392.12
218.0,SPY,2021-02-24,2021-02-26,41948.0,21028.0,392.0,3173.0,29990.0,0.483239967,SPY,2021-02-24,382.19,382.64,375.85,376.88,74249748.0,391.77,392.23,385.27,386.33
315.0,SPY,2021-03-31,2021-04-01,63689.0,7558.0,398.0,943.0,28882.0,0.351740224,SPY,2021-03-31,387.9,389.54,386.91,386.94,115183045.0,396.33,398.0,395.31,395.34
170.0,SPY,2021-04-07,2021-04-09,1108.0,5857.0,398.0,8329.0,5937.0,0.937351065,SPY,2021-04-07,397.95,398.31,396.83,397.31,57049089.0,406.59,406.96,405.45,405.94
270.0,SPY,2021-04-14,2021-04-16,82547.0,22442.0,413.0,12314.0,65994.0,0.32097755,SPY,2021-04-14,402.7,405.16,402.14,404.05,62999308.0,411.45,413.96,410.87,412.83
210.0,SPY,2021-05-05,2021-05-07,20396.0,5726.0,417.5,5755.0,14684.0,0.370873527,SPY,2021-05-05,406.91,408.75,406.12,408.51,61594128.0,415.75,417.63,414.94,417.38
179.0,SPY,2021-05-12,2021-05-14,36156.0,395.0,408.0,9615.0,42693.0,0.430199592,SPY,2021-05-12,396.79,403.82,395.41,402.49,137739409.0,405.41,412.59,404.0,411.23
276.0,SPY,2021-05-19,2021-05-21,78052.0,19407.0,410.0,66538.0,75245.0,0.450800224,SPY,2021-05-19,402.12,402.31,396.71,398.27,108779710.0,410.86,411.05,405.33,406.92
