index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
35.0,MSFT,2021-04-07,2021-04-09,1854.0,5418.0,245.0,5818.0,7211.0,0.866537644,MSFT,2021-04-07,246.09,247.1,243.42,244.03,23071776.0,249.9,250.93,247.19,247.81
38.0,MSFT,2021-04-14,2021-04-16,1795.0,9089.0,252.5,5592.0,2850.0,0.768230246,MSFT,2021-04-14,251.69,254.88,251.27,253.55,23428314.0,255.59,258.83,255.16,257.48
40.0,MSFT,2021-04-21,2021-04-23,20216.0,7574.0,260.0,3693.0,6593.0,0.530152422,MSFT,2021-04-21,256.6,256.7,253.33,254.99,24402582.0,260.58,260.68,257.25,258.94
37.0,MSFT,2021-04-28,2021-04-30,38590.0,3886.0,255.0,7465.0,12908.0,0.481555399,MSFT,2021-04-28,250.68,252.63,249.09,252.17,47629724.0,254.56,256.54,252.95,256.08
32.0,MSFT,2021-05-05,2021-05-07,996.0,2029.0,245.0,6730.0,8762.0,0.672422698,MSFT,2021-05-05,242.71,245.69,242.07,245.26,22240598.0,246.47,249.5,245.82,249.06
30.0,MSFT,2021-05-12,2021-05-14,6845.0,914.0,242.5,4377.0,2771.0,0.30541101,MSFT,2021-05-12,235.35,240.65,234.44,238.47,37252611.0,239.0,244.38,238.07,242.16
26.0,MSFT,2021-05-19,2021-05-21,497.0,652.0,237.5,7126.0,3372.0,0.744069642,MSFT,2021-05-19,239.96,240.07,235.5,236.2,26078349.0,243.12,243.23,238.6,239.31
32.0,MSFT,2021-05-26,2021-05-28,8457.0,7767.0,252.5,1545.0,1319.0,0.273890906,MSFT,2021-05-26,248.23,249.66,247.5,248.17,18005341.0,251.49,252.94,250.75,251.43
29.0,MSFT,2021-06-02,2021-06-04,6690.0,2291.0,247.5,3871.0,3432.0,0.428829185,MSFT,2021-06-02,244.09,246.03,242.65,244.91,19661948.0,247.3,249.27,245.84,248.13
32.0,MSFT,2021-06-09,2021-06-11,1549.0,4782.0,250.0,5385.0,6393.0,0.810437929,MSFT,2021-06-09,250.3,252.21,249.92,250.52,18173528.0,253.59,255.53,253.21,253.81
47.0,MSFT,2021-06-16,2021-06-18,39092.0,31961.0,260.0,6714.0,4570.0,0.290461742,MSFT,2021-06-16,254.04,257.2,251.12,256.03,27577915.0,257.38,260.58,254.42,259.4
37.0,MSFT,2021-06-23,2021-06-25,3036.0,6860.0,262.5,3143.0,4243.0,0.786751817,MSFT,2021-06-23,261.83,263.37,261.0,262.54,19775322.0,265.27,266.83,264.43,265.99
40.0,MSFT,2021-06-30,2021-07-02,13265.0,7057.0,270.0,3225.0,4975.0,0.604055583,MSFT,2021-06-30,267.38,267.84,266.1,267.18,21941238.0,270.9,271.36,269.6,270.69
40.0,MSFT,2021-07-07,2021-07-09,26783.0,7764.0,280.0,1358.0,10136.0,0.498316468,MSFT,2021-07-07,276.3,277.05,273.55,275.77,23565928.0,279.93,280.69,277.15,279.4
43.0,MSFT,2021-07-14,2021-07-16,25481.0,8435.0,282.5,1361.0,9483.0,0.587954319,MSFT,2021-07-14,278.84,279.98,276.91,278.68,23417604.0,282.51,283.66,280.55,282.35
42.0,MSFT,2021-07-21,2021-07-23,22738.0,9648.0,280.0,4491.0,6332.0,0.568669112,MSFT,2021-07-21,277.75,277.86,273.69,275.28,24684754.0,281.4,281.52,277.29,278.9
